,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/10/2020 21:06:11,Open
1,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/10/2020 21:07:18,Open
2,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/10/2020 21:08:19,Open
3,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 02:43:01,Open
4,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 02:44:03,Open
5,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 02:45:05,Open
6,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 02:54:59,Open
7,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:04:25,Open
8,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:05:53,Open
9,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:06:54,Open
10,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:07:56,Open
11,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:09:18,Open
12,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:10:38,Open
13,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:13:28,Open
14,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:14:31,Open
15,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:15:32,Open
16,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:16:34,Open
17,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:17:36,Open
18,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:18:53,Open
19,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:20:15,Open
20,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:21:36,Open
21,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:22:57,Open
22,6850,Which presidential candidate will finish third in the popular vote?,https://www.predictit.org/markets/detail/6850/Which-presidential-candidate-will-finish-third-in-the-popular-vote,23469,Mike Pence,0.01,0,0,0.99,09/11/2020 03:24:19,Open
