,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/05/2020 23:53:18,Open
1,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 11:20:42,Open
2,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 13:59:01,Open
3,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 14:03:30,Open
4,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 14:13:28,Open
5,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 16:21:00,Open
6,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 16:52:17,Open
7,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:14:07,Open
8,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:15:44,Open
9,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:17:58,Open
10,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:18:29,Open
11,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:25:28,Open
12,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:39:10,Open
13,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 20:59:06,Open
14,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 21:06:59,Open
15,3611,Will Tim Kaine run for president in 2020?,https://www.predictit.org/markets/detail/3611/Will-Tim-Kaine-run-for-president-in-2020,7638,Will Tim Kaine run for president in 2020?,0.01,0,0,0.99,09/07/2020 21:15:01,Open
