,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/05/2020 23:53:18,Open
1,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 11:20:42,Open
2,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 13:59:01,Open
3,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 14:03:30,Open
4,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 14:13:28,Open
5,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 16:21:00,Open
6,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 16:52:17,Open
7,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 20:14:07,Open
8,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 20:15:44,Open
9,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 20:18:29,Open
10,6809,What percentage of the presidential vote will not be for the two major parties?,https://www.predictit.org/markets/detail/6809/What-percentage-of-the-presidential-vote-will-not-be-for-the-two-major-parties,23336,5.5% to 6.0%,0.05,0.96,0.04,0.95,09/07/2020 20:25:28,Open
